,next_stop_distance,total_waiting_time,wifi_count,honks,rsi,zone_highway,zone_market_place,zone_normal_city,time_level_1,time_level_2,time_level_3,time_level_4,Population_density_dense,Population_density_medium,Population_density_sparse,Weekend/day_Week-day,Weekend/day_Week-end,bus_stop
1274,0.047010766649843584,0.001584786053882726,0.0,0.0,0.5544956375419388,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
1275,0.003272733100641344,0.001584786053882726,0.0,0.008968609865470852,0.5372641205997053,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1276,0.001049643695815468,0.03328050713153724,0.07792207792207792,0.0,0.24752770998058693,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
1277,0.04145277709179884,0.008108901738313648,0.10238029874187128,0.0,0.5149532043497008,0.0,0.0,1.0,0.0,0.2944276677080293,0.7055723322919707,0.0,0.7055723322919707,0.2944276677080293,0.0,1.0,0.0,1
1278,0.07008274527247452,0.004754358161648178,0.16510231944181175,0.026262059634572878,0.5538036662836964,0.0,0.0,1.0,0.9282196492548759,0.0,0.0,0.07178035074512412,0.0,0.07178035074512412,0.9282196492548759,0.0,1.0,1
1279,0.11470563083457161,0.030110935023771792,0.025974025974025976,0.0,0.5236536560170427,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
1280,0.0011464078126996215,0.001584786053882726,0.0,0.0,0.5478494361827113,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1281,0.004187061709227778,0.017432646592709985,0.07792207792207792,0.0,0.5518857471994683,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
1282,0.04605933651727856,0.001584786053882726,0.03896103896103896,0.0,0.39042411482478073,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
1283,0.22920481891310265,0.001584786053882726,0.0,0.0,0.553326818352841,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
1284,0.48510860094637503,0.05546751188589541,0.18181818181818182,0.03139013452914798,0.567432441559236,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
1285,0.49159314933073583,0.004754358161648178,0.05194805194805195,0.0,0.582444776652371,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
1286,0.003528429312737502,0.001584786053882726,0.24027410162868595,0.0,0.6083946101575223,0.34606878266086016,0.0,0.6539312173391398,0.0,0.34606878266086016,0.0,0.6539312173391398,0.0,0.6539312173391398,0.34606878266086016,1.0,0.0,1
1287,0.1663911795739098,0.003169572107765452,0.0,0.0,0.45901310892758906,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
1288,0.39720430917939104,0.001584786053882726,0.0,0.0,0.6954891722555191,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
1289,0.07241334578144823,0.028044443124994076,0.07792207792207792,0.02486127990047934,0.5604317020273436,0.0,0.0,1.0,0.0,0.0,0.9240109029678155,0.07598909703218448,0.9240109029678155,0.07598909703218448,0.0,0.07598909703218448,0.9240109029678155,1
